generator,noise,strategy,repeats,max_steps,seed,attempt,stop_reason,abs_err_x,uncert,final_entropy,measurements,expected_uniform_points,sobol_baseline_steps,sobol_difference,steps_to_fb,err_fb_at_milestone,err_fc_at_milestone,fc_at_milestone,overall_uncert_at_milestone,final_err_fb,final_err_fc,final_overall_uncert,final_steps,err_fb_diff,err_fc_diff,duration_ms,sweep_steps,locator_steps,dips_detected,total_dip_width,min_dip_width,expected_focused_points,sweep_efficiency,measurements_done,acquisition_lo,acquisition_hi,sobol_freq_steps,sobol_conv_diff
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,85,locator_stop,20588.255335330963,64774.067141115665,29.48672109409444,3000,101.00505050505078,,-2898.994949494949,,,,,,20588.255335330963,20690.534801907837,19899.69340814633,3000,,,472938.143700012,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,86,locator_stop,111519.29932165146,69224.31930433959,30.097082609087657,3000,59.52083333333291,,-2940.479166666667,,,,,,111519.29932165146,49963.916908746585,21838.425881858155,3000,,,436834.0054000146,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,87,locator_stop,35132.02505540848,61056.83860369027,31.84949228049183,3000,56.41466854724915,,-2943.585331452751,,,,,,35132.02505540848,29699.03535418585,22434.056716312552,3000,,,590187.6205000153,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,88,locator_stop,55706.752892017365,69221.22702235356,30.02042132852283,3000,45.45227272727284,,-2954.547727272727,,,,,,55706.752892017365,65170.62144760229,21195.800762386858,3000,,,516804.32460000156,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,89,locator_stop,16472.070236682892,70622.2781445831,32.753471424623676,3000,215.0430107526793,,-2784.9569892473205,,,,,,16472.070236682892,57201.58132274356,25072.55473117741,3000,,,751644.0086000075,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,90,locator_stop,9696.914847373962,42251.77690386772,28.597705174845807,3000,86.76355748372842,,-2913.2364425162714,,,,,,9696.914847373962,7968.983875095844,12893.166209267174,3000,,,622302.0588000072,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,1,locator_stop,1608400.0914783478,50152.20449422486,24.68197793716523,3000,103.62176165803261,10000.0,-2896.3782383419675,,,,,,1608400.0914783478,664955.7450254187,10662.303729295443,3000,,,1997565.1141999988,,,,,,,,,,,186.0,9814.0
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,2,locator_stop,163796.49924087524,56751.82183040306,31.427652388832556,3000,105.53562005277468,10000.0,-2894.464379947225,,,,,,163796.49924087524,136051.86365257017,23844.52658482343,3000,,,1887652.521600001,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,3,locator_stop,2993687.707793236,57453.64978793077,26.883931031799243,3000,59.60953800298176,10000.0,-2940.390461997018,,,,,,2993687.707793236,2895400.4795043846,13040.199822482897,3000,,,1910290.8497999888,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,4,locator_stop,635075.9615063667,388125.45244582,41.62944883525486,3000,30.463061690784524,10000.0,-2969.5369383092157,,,,,,635075.9615063667,621022.9414331438,196982.51379461482,3000,,,1959615.6447999966,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,5,locator_stop,238692.61540222168,256450.78858360648,38.41213260534906,3000,42.01470588235361,10000.0,-2957.9852941176464,,,,,,238692.61540222168,196622.3421262633,124313.40631324022,3000,,,1990316.182399998,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,6,locator_stop,263910.1319413185,39533.6865040008,29.410500544600378,3000,60.87975646879854,10000.0,-2939.1202435312016,,,,,,263910.1319413185,482492.7339325482,15937.6321402693,3000,,,2045878.5886999976,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,7,locator_stop,597532.4638237953,33240.94359413721,25.489154067647345,3000,40.60710659898505,10000.0,-2959.392893401015,,,,,,597532.4638237953,629683.5440221429,8346.437218691692,3000,,,2094833.1345000044,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,8,locator_stop,26452.18977165222,57129.13480238058,29.74718299929291,3000,165.28099173553645,10000.0,-2834.7190082644634,,,,,,26452.18977165222,192002.91477741115,18891.528788604697,3000,,,2258273.0737999957,,,,,,,,,,,8079.0,1921.0
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,9,locator_stop,2344086.5426826477,50128.732254961506,25.03944190992164,3000,170.93162393162942,10000.0,-2829.0683760683705,,,,,,2344086.5426826477,1917307.833276913,10838.090122530619,3000,,,2149738.244799999,,,,,,,,,,,1853.0,8147.0
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,10,locator_stop,14506704.39938593,50548.62049291842,26.437074697748418,3000,110.79778393351425,10000.0,-2889.2022160664856,,,,,,14506704.39938593,1736346.3503601663,11592.584375054415,3000,,,2275189.1806000057,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,11,locator_stop,226799.13288259506,67756.73682568595,26.3326817224588,3000,63.18799368088408,10000.0,-2936.812006319116,,,,,,226799.13288259506,1598266.0468356218,14508.239482275083,3000,,,2313659.735399997,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,12,locator_stop,6290557.760602474,94925.25714449584,33.784303536937145,3000,48.30676328502533,10000.0,-2951.693236714975,,,,,,6290557.760602474,4851464.554122906,35595.3023774445,3000,,,2006600.1793000032,,,,,,,,,,,2234.0,7766.0
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,13,locator_stop,3110782.000977993,46156.67057805695,26.20752586484757,3000,62.889937106918175,10000.0,-2937.1100628930817,,,,,,3110782.000977993,1297431.2645163573,10799.575454939702,3000,,,2082996.15609998,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,14,locator_stop,3031161.9337000847,415146.4381720871,39.55115550722326,3000,93.45327102803547,10000.0,-2906.5467289719645,,,,,,3031161.9337000847,3020282.2756202524,187991.6408574444,3000,,,2092003.2549999887,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,15,locator_stop,537257.9527745247,66514.57078987733,27.42156355454764,3000,45.09357384441912,10000.0,-2954.906426155581,,,,,,537257.9527745247,5351280.5242906455,24032.97004693094,3000,,,2197009.2269000015,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,16,locator_stop,5983302.181230545,497024.4481228292,40.55299820867038,3000,45.764302059496295,10000.0,-2954.2356979405035,,,,,,5983302.181230545,1165833.8132967511,232682.56602295837,3000,,,1319066.113399982,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,17,locator_stop,3203797.0248012543,51226.30318510346,27.711569113234496,3000,147.59409594095203,10000.0,-2852.4059040590478,,,,,,3203797.0248012543,2814178.8778884984,13651.726473933339,3000,,,1596979.538899992,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,18,locator_stop,4117177.832259655,49925.86764274165,24.770532822712138,3000,119.39701492536821,10000.0,-2880.6029850746318,,,,,,4117177.832259655,3309146.077516895,10580.637771315864,3000,,,1614338.2685999968,,,,,,,,,,,55.0,9945.0
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,19,locator_stop,8526692.631032944,64936.88124464825,27.27804795107431,3000,38.34899328859059,10000.0,-2961.6510067114095,,,,,,8526692.631032944,1202350.1769945985,14547.382997244975,3000,,,1641378.8779999886,,,,,,,,,,,138.0,9862.0
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,20,locator_stop,6900443.92408514,47460.06379718892,26.567155975583837,3000,38.09333333333367,10000.0,-2961.9066666666663,,,,,,6900443.92408514,4980026.112542779,11206.733540235426,3000,,,1653589.9933000037,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,21,locator_stop,1272361.9094781876,79848.97820279002,34.34883608578167,3000,52.90740740740661,10000.0,-2947.0925925925935,,,,,,1272361.9094781876,3419933.357879628,54797.330832378684,3000,,,1692387.1281000029,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,22,locator_stop,3338696.674229145,69092.9009579122,27.644717341488455,3000,52.977483443707634,10000.0,-2947.0225165562924,,,,,,3338696.674229145,2139270.62279615,15462.885518618878,3000,,,1742988.4747999895,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,23,locator_stop,284319.98067712784,46867.80084739439,29.630273051217245,3000,46.67211201867011,10000.0,-2953.3278879813297,,,,,,284319.98067712784,145345.2155020833,16195.219607211295,3000,,,1687906.199900026,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,24,locator_stop,8499659.97015953,56003.82064585574,28.592129638490658,3000,63.79266347687253,10000.0,-2936.2073365231277,,,,,,8499659.97015953,5026903.89617038,18972.44240113732,3000,,,1596607.8838000249,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,25,locator_stop,4868529.248725891,132501.25630293041,33.68319098472176,3000,177.76888888888382,10000.0,-2822.231111111116,,,,,,4868529.248725891,78518.65059680585,54513.42213779226,3000,,,1671605.5432999856,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,26,locator_stop,12520826.48065567,64188.796386588365,33.962219073099945,3000,128.19871794872205,10000.0,-2871.801282051278,,,,,,12520826.48065567,1483806.8067256398,43452.686117401645,3000,,,1696941.1776000052,,,,,,,,,,,587.0,9413.0
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,27,locator_stop,12249504.183676243,63967.272581066936,26.064442873890098,3000,124.2173913043499,10000.0,-2875.78260869565,,,,,,12249504.183676243,1730236.3153536944,13674.64366207495,3000,,,1755706.050399982,,,,,,,,,,,246.0,9754.0
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,28,locator_stop,1623732.91381979,1092819.0313279629,45.03009764638431,3000,49.81070983810717,10000.0,-2950.189290161893,,,,,,1623732.91381979,677382.8877909565,426680.1358138298,3000,,,1805911.9463000097,,,,,,,,,,,680.0,9320.0
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,29,locator_stop,5247937.151940823,51163.253374397755,26.64116701355244,3000,33.58354324097428,10000.0,-2966.4164567590256,,,,,,5247937.151940823,3047020.2330660494,11960.698888006504,3000,,,1939990.3412999993,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,30,locator_stop,1654856.1028933525,33121.559681603685,25.852842264039413,3000,89.28125000000072,10000.0,-2910.718749999999,,,,,,1654856.1028933525,1057584.3107563145,9005.721516011665,3000,,,1955003.8046000118,,,,,,,,,,,124.0,9876.0
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,31,locator_stop,3405441.638373375,47769.93228006177,26.33994415175511,3000,32.81214109926157,10000.0,-2967.1878589007383,,,,,,3405441.638373375,1647886.6479778104,11204.952859027853,3000,,,2012168.4407999855,,,,,,,,,,,1630.0,8370.0
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,32,locator_stop,1091403.016216278,740428.2223433256,42.44845976953367,3000,35.45921985815581,10000.0,-2964.540780141844,,,,,,1091403.016216278,919653.7521949587,328380.03595013754,3000,,,2074855.005999998,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,33,locator_stop,5645824.229507446,197035.8134713024,35.708555119431175,3000,82.6404958677686,10000.0,-2917.3595041322315,,,,,,5645824.229507446,630396.4533529067,84887.88387673444,3000,,,2121098.414699984,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,34,locator_stop,435990.4517903328,67765.69352950901,29.43665531552436,3000,79.99600000000082,10000.0,-2920.003999999999,,,,,,435990.4517903328,70861.988184941,17146.536426937902,3000,,,2182839.934699994,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,35,locator_stop,120400.26578426361,52215.20041231997,31.37416519392329,3000,41.32024793388435,10000.0,-2958.6797520661157,,,,,,120400.26578426361,39906.15342206694,25139.03896772299,3000,,,2323881.0010000016,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,36,locator_stop,586233.57949543,505881.03476911783,41.008698431257386,3000,47.00117508813141,10000.0,-2952.9988249118687,,,,,,586233.57949543,523488.67330961395,247115.66229906707,3000,,,2290794.7577000014,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,37,locator_stop,218796.9967021942,156839.0434840694,36.03411659527197,3000,35.490683229813996,10000.0,-2964.509316770186,,,,,,218796.9967021942,207063.4281707378,81429.7201165535,3000,,,2387217.99200002,,,,,,,,,,,2636.0,7364.0
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,38,locator_stop,2046613.93334198,115020.45526867732,35.65638265199816,3000,33.52724224643741,10000.0,-2966.4727577535627,,,,,,2046613.93334198,2036166.7419667356,63487.1404354763,3000,,,2397941.628300003,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,39,locator_stop,285456.0350847244,272972.3055381328,39.14373638509166,3000,45.09357384441912,10000.0,-2954.906426155581,,,,,,285456.0350847244,61194.74409688078,141687.75069150596,3000,,,2494770.7535999944,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,40,locator_stop,86529.3309431076,134232.3812423274,35.645789005378404,3000,56.09817671809256,10000.0,-2943.9018232819076,,,,,,86529.3309431076,150605.04794465657,64030.440051271326,3000,,,2548849.6304000146,,,,,,,,,,,8516.0,1484.0
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,41,locator_stop,9923384.489916801,108704.3056031689,28.798681994089414,3000,57.14000000000143,10000.0,-2942.8599999999988,,,,,,9923384.489916801,2345768.241388662,23547.52456921046,3000,,,2634284.060400008,,,,,,,,,,,1155.0,8845.0
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,42,locator_stop,7384406.843260765,73979.67419819906,31.881175921821058,3000,129.02580645161564,10000.0,-2870.9741935483844,,,,,,7384406.843260765,70492.25037064776,26906.853539935295,3000,,,3312494.92170001,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,43,locator_stop,1575397.9349832535,1571500.557474792,48.37884058170811,3000,106.377659574471,10000.0,-2893.622340425529,,,,,,1575397.9349832535,3259863.198273094,811538.2647258836,3000,,,3061268.8626000015,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,44,locator_stop,2240981.8659973145,28088.72886816971,26.24167152288012,3000,66.22185430463459,10000.0,-2933.7781456953653,,,,,,2240981.8659973145,2174967.035560836,8384.33642132737,3000,,,3632670.640699973,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,45,locator_stop,4315377.634600639,84499.48654742911,27.92233933967256,3000,50.694550063371295,10000.0,-2949.3054499366285,,,,,,4315377.634600639,189960.39716241043,18360.807244763946,3000,,,3357496.466499986,,,,,,,,,,,3161.0,6839.0
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,46,locator_stop,591747.2525897026,54060.339607531205,29.836935725189278,3000,62.30218068535731,10000.0,-2937.697819314643,,,,,,591747.2525897026,428161.92316727526,17250.186670119092,3000,,,3536042.9038000004,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,47,locator_stop,4779233.543231487,31702.198612038046,27.29178437873479,3000,53.40186915887833,10000.0,-2946.5981308411215,,,,,,4779233.543231487,4258618.259905802,10265.429509814989,3000,,,3951998.635899974,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,48,locator_stop,108576.71016407013,68912.48631291091,27.481862362123557,3000,48.48242424242407,10000.0,-2951.5175757575757,,,,,,108576.71016407013,7500.499330608174,15362.78181250973,3000,,,3690472.672300006,,,,,,,,,,,123.0,9877.0
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,49,locator_stop,1575591.768277645,43039.84314901754,26.22307048471865,3000,37.556807511736885,10000.0,-2962.4431924882633,,,,,,1575591.768277645,164488.13583691325,10333.802946053607,3000,,,4087161.6690999945,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,50,locator_stop,6869006.649588108,69858.1789038144,27.294137697777913,3000,53.83310901749712,10000.0,-2946.166890982503,,,,,,6869006.649588108,3213086.608299371,15484.707713567646,3000,,,3973998.8803000012,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,51,locator_stop,721887.6773519516,53771.58959163353,26.559030373944772,3000,61.06564885496255,10000.0,-2938.9343511450375,,,,,,721887.6773519516,695794.2394519877,12576.644387983177,3000,,,4464399.5498,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,52,locator_stop,925697.4089403152,411586.77777275443,39.92584268564833,3000,49.38024691357978,10000.0,-2950.61975308642,,,,,,925697.4089403152,780036.8773352467,181902.53381751463,3000,,,4174406.702600012,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,53,locator_stop,73609.48521757126,175752.05129105598,36.10752911650236,3000,89.88314606741551,10000.0,-2910.1168539325845,,,,,,73609.48521757126,58337.034101978876,79885.90478813856,3000,,,4522531.089099968,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,54,locator_stop,835461.0865292549,32745.727367000654,27.827594123363383,3000,68.48972602739708,10000.0,-2931.510273972603,,,,,,835461.0865292549,670792.8265547687,10862.056812789719,3000,,,4853683.783100044,,,,,,,,,,,3326.0,6674.0
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,55,locator_stop,2495077.7511000633,52387.0658071246,26.153569943797294,3000,107.52150537634533,10000.0,-2892.4784946236546,,,,,,2495077.7511000633,1593976.6682645106,11698.182239973034,3000,,,4815920.3759000525,,,,,,,,,,,240.0,9760.0
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,56,locator_stop,1805276.937412262,185019.35119275004,27.903590436917987,3000,100.24561403508935,10000.0,-2899.754385964911,,,,,,1805276.937412262,2396694.7476715143,83176.19389060764,3000,,,4899707.601599977,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,57,locator_stop,950353.1664247513,1551998.3135163784,47.99014282346642,3000,125.38557993730451,10000.0,-2874.6144200626954,,,,,,950353.1664247513,2183680.0445170365,671347.6524690434,3000,,,4942933.411000006,,,,,,,,,,,7431.0,2569.0
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,90,3000,123,58,locator_stop,1354729.5876460075,35857.254260918126,25.50138770620945,3000,45.86926605504639,10000.0,-2954.1307339449536,,,,,,1354729.5876460075,988664.022483252,8721.981236772699,3000,,,5617174.161000002,,,,,,,,,,,,
NVCenter-lorentzian,Poisson(3000.0),SimpleSobol,1,50,123,1,locator_stop,75743614.18182564,131620928.64513397,70.03003889261578,50,103.62176165803261,,53.62176165803261,,,,,,75743614.18182564,1207783.7982614264,23364975.34413494,50,,,1562.8976000007242,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,1,50,123,1,locator_stop,1815466.6274280548,27423808.351159096,62.30858638700776,50,103.62176165803261,,53.62176165803261,,,,,,1815466.6274280548,863948.9510495886,5472144.7777980985,50,,,1637.6321000279859,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),GenericSweep,1,500,123,1,locator_stop,76158224.09088326,146610739.6977077,20.794415416798383,251,45363636363.63632,10000.0,45363636112.63632,,,,,,76158224.09088326,1176061.1930330023,31187036.835853435,251,,,100955.26030001929,,,1.0,0.022044088176352727,0.022044088176352727,,90727272.72727264,500.0,2600000000.0,2818486973.947896,282.0,9718.0
NVCenter-lorentzian,Poisson(3000.0),GenericSweep,1,500,123,1,locator_stop,76158224.09088326,146610739.6977077,20.794415416798383,251,45363636363.63632,10000.0,45363636112.63632,,,,,,76158224.09088326,1176061.1930330023,31187036.835853435,251,,,102891.85700000962,,,1.0,0.022044088176352727,0.022044088176352727,,90727272.72727264,500.0,2742294589.1783566,2812414829.6593184,58.0,9942.0
NVCenter-lorentzian,Gauss(0.01),GaussianMixture,1,50,123,1,locator_stop,1215623.2744960785,24999999.720603224,-15.117156028747559,50,103.62176165803261,10000.0,53.62176165803261,,,,,,1215623.2744960785,1808096.6868837103,5317999.989566717,50,,,104459.63100000517,,,,,,,,,,,218.0,9782.0
NVCenter-lorentzian,Gauss(0.01),Bayesian-EKF-D,1,50,123,1,locator_stop,33272171.94158554,291583.96708333056,-6.191715084691847,50,103.62176165803261,10000.0,53.62176165803261,,,,,,33272171.94158554,22701417.34494253,125008.06081739122,50,,,115190.64939999953,,,,,,,,,,,58.0,9942.0
NVCenter-lorentzian,Gauss(0.01),Bayesian-EKF-ParticleFrequency,1,50,123,1,locator_stop,63045192.90107584,526784.3429128049,0.7779745025277423,50,103.62176165803261,10000.0,53.62176165803261,,,,,,63045192.90107584,5462999.303527433,505720.41825834755,50,,,1325.880500022322,,,,,,,,,,,58.0,9942.0
NVCenter-lorentzian,Poisson(3000.0),GaussianMixture,1,50,123,1,locator_stop,278974833.8107867,25000386.202121623,-14.833259127154127,50,103.62176165803261,10000.0,53.62176165803261,,,,,,278974833.8107867,1438442.1340632401,5318079.936874161,50,,,118974.47270003613,,,,,,,,,,,,
NVCenter-lorentzian,Poisson(3000.0),Bayesian-SBED,1,50,123,1,locator_stop,3323151.215860367,54177.50799097121,25.38476881187817,50,103.62176165803261,10000.0,53.62176165803261,,,,,,3323151.215860367,974130.6057731882,11640.833901726364,50,,,159303.9390000049,,,,,,,,,,,58.0,9942.0
NVCenter-lorentzian,Gauss(0.01),Bayesian-SBED,1,50,123,1,locator_stop,510574.83260917664,118636.75899803638,32.81236686738396,50,103.62176165803261,10000.0,53.62176165803261,,,,,,510574.83260917664,2299763.8580455706,41038.545901312864,50,,,161138.09560000664,,,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),Bayesian-EKF-A,1,50,123,1,locator_stop,84811182.93966627,1717610.7675258466,-0.005743075187151447,50,103.62176165803261,10000.0,53.62176165803261,,,,,,84811182.93966627,1477656.6179322926,1010345.3515262147,50,,,120657.22069999902,,,,,,,,,,,,
NVCenter-lorentzian,Poisson(3000.0),Bayesian-EKF-D,1,50,123,1,locator_stop,89721795.01704788,1621677.1876862508,-1.5743571571643489,50,103.62176165803261,10000.0,53.62176165803261,,,,,,89721795.01704788,7875905.770804845,648793.955309995,50,,,125688.83630004711,,,,,,,,,,,,
NVCenter-lorentzian,Poisson(3000.0),Bayesian-EKF-A,1,50,123,1,locator_stop,52190003.945245266,1902373.9775426008,1.35800709145895,50,103.62176165803261,10000.0,53.62176165803261,,,,,,52190003.945245266,822933.5087706046,945955.1653270496,50,,,111979.05859997263,,,,,,,,,,,186.0,9814.0
NVCenter-voigt,Gauss(0.01),GenericSweep,1,500,123,1,locator_stop,79073088.57013369,146610739.6977077,24.953298500158063,500,10958376144.887487,10000.0,10958375644.887487,,,,,,79073088.57013369,5571911.683114205,24812890.578657404,500,,,87719.43749999627,,,36.0,0.09125439634288691,0.0020040080160320106,,21916752.289774977,500.0,2600000000.0,2860971943.8877754,149.0,9851.0
NVCenter-lorentzian,Poisson(3000.0),Bayesian-EKF-ParticleFrequency,1,50,123,1,locator_stop,17588952.099737644,159786.6903456023,-0.41497700536584936,50,103.62176165803261,10000.0,53.62176165803261,,,,,,17588952.099737644,1209682.0600630697,845693.1617582046,50,,,90524.43489996949,,,,,,,,,,,58.0,9942.0
NVCenter-voigt,Gauss(0.01),SimpleSobol,1,50,123,1,locator_stop,5099820.299641132,6642384.454607964,56.56522393652288,50,44.74049217002254,,-5.2595078299774585,,,,,,5099820.299641132,5640462.687047157,1845420.99910244,50,,,864.1437999904156,,,,,,,,,,,,
NVCenter-voigt,Poisson(3000.0),SimpleSobol,1,50,123,1,locator_stop,84189417.16720247,135389104.48551178,69.74166204057377,50,44.74049217002254,,-5.2595078299774585,,,,,,84189417.16720247,5444134.225876961,23879774.3623805,50,,,932.6087999506854,,,,,,,,,,,,
NVCenter-voigt,Gauss(0.01),GaussianMixture,1,50,123,1,locator_stop,175239559.08092976,25343227.6252766,-2.1150526208508654e-7,50,44.74049217002254,10000.0,-5.2595078299774585,,,,,,175239559.08092976,3265474.048332914,5159198.088876655,50,,,5332.714500022121,,,,,,,,,,,149.0,9851.0
NVCenter-voigt,Poisson(3000.0),GenericSweep,1,500,123,1,locator_stop,79073088.57013369,146610739.6977077,24.953298500158063,251,13131578947.368427,10000.0,13131578696.368427,,,,,,79073088.57013369,5571911.683114205,24812890.578657404,251,,,89637.21469999291,,,17.0,0.0761523046092184,0.0040080160320641045,,26263157.894736856,500.0,2637374749.498998,2807114228.456914,85.0,9915.0
NVCenter-voigt,Gauss(0.01),Bayesian-EKF-A,1,50,123,1,locator_stop,77477107.99657679,438414.0965192445,-9.4606422600054,50,44.74049217002254,10000.0,-5.2595078299774585,,,,,,77477107.99657679,4291015.264965962,199124.94046126088,50,,,9761.148300021887,,,,,,,,,,,149.0,9851.0
NVCenter-voigt,Poisson(3000.0),Bayesian-EKF-A,1,50,123,1,locator_stop,36945703.6334734,170071.76426652403,-9.179107850886956,50,44.74049217002254,10000.0,-5.2595078299774585,,,,,,36945703.6334734,4710130.073749528,96091.60578815055,50,,,9833.041800011415,,,,,,,,,,,85.0,9915.0
NVCenter-voigt,Gauss(0.01),Bayesian-EKF-ParticleFrequency,1,50,123,1,locator_stop,14924167.750768185,49318.83429086471,-1.5905107033878827,50,44.74049217002254,10000.0,-5.2595078299774585,,,,,,14924167.750768185,5416576698.113073,9863.766858172941,50,,,4950.669099984225,,,,,,,,,,,149.0,9851.0
NVCenter-voigt,Poisson(3000.0),Bayesian-EKF-ParticleFrequency,1,50,123,1,locator_stop,4603594.732657433,69383.85677153026,-0.089986282041286,50,44.74049217002254,10000.0,-5.2595078299774585,,,,,,4603594.732657433,10688606.428752642,1336315.6146290714,50,,,5024.253899988253,,,,,,,,,,,85.0,9915.0
NVCenter-voigt,Gauss(0.01),Bayesian-SBED,1,50,123,1,locator_stop,5815637.902720928,50452.14857091196,26.32754670054718,50,44.74049217002254,10000.0,-5.2595078299774585,,,,,,5815637.902720928,5505885.233910713,11989.910310496363,50,,,140411.2064000219,,,,,,,,,,,3125.0,6875.0
